UID	Inclusion-Junction	Event-Direction	ClusterID	UpdatedClusterID	AltExons	EventAnnotation	Coordinates	ProteinPredictions	dPSI	rawp	adjp	avg-Pos	avg-Neg
RGPD5:ENSG00000015568:E5.4-E6.1|ENSG00000015568:I5.1-E6.1	False	inclusion	clu_650	NewClu_23	ENSG00000015568:E5.4	intron-retention	chr2:110561120-110561556|chr2:110561555-110561556		-0.042135937166	0.0399067445451	0.845541892474	0.951396155526	0.993532092692
HERC1:ENSG00000103657:I81.1_63903825-E82.3|ENSG00000103657:E81.1-E82.3	True	exclusion	clu_5113	NewClu_1360	ENSG00000103657:I81.1_63903825		chr15:63903825-63901465|chr15:63904450-63901465		-0.0655545231577	0.039909635159	0.845541892474	0.12998926481	0.195543787967
CRY1:ENSG00000008405:E3.1-I3.1|ENSG00000008405:E1.2-E6.1	True	inclusion	clu_381	NewClu_620	ENSG00000008405:E3.1|ENSG00000008405:I3.1	intron-retention	chr12:107443732-107443731|chr12:107486582-107415970		0.0184927307785	0.0399108175271	0.845541892474	0.0203226857368	0.00182995495833
RPS6KB1:ENSG00000108443:E16.3-E17.1|ENSG00000108443:E16.3-I16.1_58014939	False	inclusion	clu_6210	NewClu_810	ENSG00000108443:E17.1		chr17:58013902-58018197|chr17:58013902-58014939		-0.099004347954	0.0399111264444	0.845541892474	0.460899859667	0.559904207621
ZNF346:ENSG00000113761:E1.1-I6.1|ENSG00000113761:E6.3-E7.1	True	inclusion	clu_7393	NewClu_1663	ENSG00000113761:E1.1|ENSG00000113761:I6.1	intron-retention	chr5:176478889-176478890|chr5:176477937-176489059		0.016083186875	0.0399133978275	0.845541892474	0.018541779	0.002458592125
ZNF106:ENSG00000103994:E22.2-E23.1|ENSG00000103994:I15.1_42727202-ENSG00000103978:E26.1	True	exclusion	clu_5145	NewClu_315	ENSG00000103994:E22.2|ENSG00000103994:E23.1	trans-splicing	chr15:42714115-42713330|chr15:42727202-42503947		-0.0190732842821	0.0399143211753	0.845541892474	0.980582368095	0.999655652377
DLAT:ENSG00000150768:E4.1-E5.1|ENSG00000150768:E4.1-E6.1	True	exclusion	clu_16025	NewClu_1673	ENSG00000150768:E5.1	cassette-exon	chr11:111899669-111904128|chr11:111899669-111907997	(-)alt-coding, (-)AA:542(ENSP00000376771)->647(ENSP00000280346)|(+)LAT1-IPR006257, (-)Biotin_lipoyl-IPR000089, (-)DOMAIN-Lipoyl-binding 2, (-)HELIX, (-)LAT1-IPR006257, (-)MOD_RES-N6-lipoyllysine, (-)STRAND, (-)Single_hybrid_motif-IPR011053	-0.0625697956917	0.0399232753889	0.845541892474	0.869535143952	0.932104939644
SIRT2:ENSG00000068903:I1.1-E2.1|ENSG00000068903:E1.12-E3.6	True	inclusion	clu_1998	NewClu_1722	ENSG00000068903:I1.1|ENSG00000068903:E2.1	intron-retention	chr19:39389559-39389558|chr19:39390146-39384507	(+)retained_intron, (+)alt-N-terminus, (+)alt-C-terminus, (+)AA:151(ENST00000476771-PEP)->175(LF207578-PEP)|(-)HELIX, (-)NP_BIND-NAD, (-)STRAND, (-)Sirtuin-IPR003000, (-)Ssirtuin_cat_dom-IPR026590, (-)TURN	0.0303350527143	0.0399248778917	0.845541892474	0.0646493977143	0.034314345
SPECC1:ENSG00000128487:E25.2-E26.2|ENSG00000128487:E24.1-E26.2	True	exclusion	clu_10271	NewClu_636	ENSG00000128487:E25.2	cassette-exon	chr17:20200390-20209336|chr17:20163607-20209336	(-)alt-N-terminus, (-)AA:534(ENSP00000462471)->665(BAG60786.1)|(+)CH-domain-IPR001715, (-)CAMSAP_CH-IPR022613, (-)CH-domain-IPR001715, (-)DOMAIN-CH, (-)MOD_RES-Phosphoserine	-0.0685575937887	0.0399315914977	0.845541892474	0.847578207824	0.916135801612
FBRS:ENSG00000156860:E15.1-E16.2|ENSG00000156860:E15.1-I15.1	False	inclusion	clu_17332	NewClu_3941	ENSG00000156860:E16.2	intron-retention	chr16:30678943-30679881|chr16:30678943-30678944	(-)retained_intron, (-)alt+N+terminus, (-)alt+C+terminus, (-)AA:249(LF207915+PEP)+>291(ENST00000570170+PEP)|(-)AUTS2+IPR023246, (-)COMPBIAS+Ala+rich	-0.0671660002045	0.0399339031552	0.845541892474	0.787777165238	0.854943165443
UBE2C:ENSG00000175063:I1.1-E2.1|ENSG00000175063:E1.4-E3.1	True	inclusion	clu_23064	NewClu_2326	ENSG00000175063:I1.1|ENSG00000175063:E2.1	intron-retention	chr20:44441644-44441645|chr20:44441435-44442076	(-)alt-N-terminus, (-)AA:140(BC028161-PEP)->150(ENSP00000333975)|(-)UBQ-conjugat_E2-IPR000608, (-)UBQ-conjugating_enzyme/RWD-IPR016135, (+)STRAND	0.0870714383684	0.0399342639428	0.845541892474	0.159784769667	0.0727133312982
ANAPC10:ENSG00000164162:E7.1-E12.1|ENSG00000164162:E6.1-E12.1	True	inclusion	clu_19391	NewClu_2273	ENSG00000164162:E7.1	cassette-exon	chr4:145985724-145916755|chr4:146002812-145916755	(+)alt-C-terminus, (+)AA:83(ENST00000511466-PEP)->158(ENSP00000421609)|(+)APC_su10/DOC_dom-IPR004939, (+)Galactose-bd-like-IPR008979, (+)HELIX, (+)STRAND	0.0846406509883	0.0399470669359	0.845541892474	0.553664805857	0.469024154869
NUP98:ENSG00000110713:E15.1-I15.1_3756711|ENSG00000110713:E15.1-E16.2	True	exclusion	clu_6683	NewClu_1926	ENSG00000110713:I15.1_3756711		chr11:3765739-3756711|chr11:3765739-3756554		-0.0255345402381	0.0399473479616	0.845541892474	0.0249937387619	0.050528279
PIH1D1:ENSG00000104872:E4.8-I4.1|ENSG00000104872:E4.5-E5.2	True	inclusion	clu_5344	NewClu_2953	ENSG00000104872:E4.8|ENSG00000104872:I4.1	intron-retention	chr19:49952249-49952248|chr19:49952732-49951319	(-)alt-N-terminus, (-)alt-C-terminus, (-)AA:154(LF207661-PEP)->164(ENSP00000469793)|(-)PIH-IPR012981	0.068147863694	0.039951130919	0.845541892474	0.196626925333	0.128479061639
AP3S2:ENSG00000157823:E3.3-I3.1|ENSG00000157823:E3.2-E6.1	True	inclusion	clu_17516	NewClu_891	ENSG00000157823:E3.3|ENSG00000157823:I3.1	intron-retention	chr15:90431749-90431748|chr15:90431753-90414778		0.0100393056	0.0399562489007	0.845541892474	0.0100393056	0.0
STX2:ENSG00000111450:E10.1-E12.4|ENSG00000111450:E10.1-E11.1	False	inclusion	clu_6826	NewClu_2331	ENSG00000111450:E11.1	cassette-exon	chr12:131283070-131276461|chr12:131283070-131280665	(+)alt-C-terminus, (+)AA:277(E06628-PEP)->288(E06626-PEP)|(+)TOPO_DOM-Cytoplasmic	-0.0690711592593	0.0399611709312	0.845541892474	0.0415173796667	0.110588538926
BCORL1:ENSG00000085185:E9.1-E10.1|ENSG00000085185:E9.1-E11.1	True	inclusion	clu_3102	NewClu_3867	ENSG00000085185:E10.1	cassette-exon	chrX:129156952-129158965|chrX:129156952-129162610	(+)alt-coding, (+)AA:1581(ENSP00000352253)->1711(AAI56743.1)|(+)MOTIF-Nuclear localization signal	0.118945573551	0.0399709047068	0.845541892474	0.490055486211	0.37110991266
PARN:ENSG00000140694:E10.1-E11.1|ENSG00000140694:E10.1-I10.1_14701679	False	exclusion	clu_13791	NewClu_1321	ENSG00000140694:E11.1		chr16:14702138-14700383|chr16:14702138-14701679	(+)alt-N-terminus, (+)AA:126(ENST00000564113-PEP)->261(ENSP00000456279)|(+)HELIX, (+)METAL-Divalent metal cation; catalytic (Probable), (+)MOD_RES-N6-acetyllysine, (+)MOD_RES-Phosphoserine, (+)R3H_ss-bd-IPR001374, (+)RNaseH-like_dom-IPR012337, (+)RNase_CAF1-IPR006941, (+)STRAND, (+)TURN	0.0964263540048	0.039971597514	0.845541892474	0.883624938238	0.787198584233
MTMR2:ENSG00000087053:E22.1-E23.1|ENSG00000087053:I7.1_95638536-ENSG00000077458:E2.6_95522734	True	exclusion	clu_3230	NewClu_1323	ENSG00000087053:E22.1|ENSG00000087053:E23.1	trans-splicing	chr11:95571258-95569488|chr11:95638536-95522734		-0.0344740730893	0.0399828419425	0.845541892474	0.9313614355	0.965835508589
ARRB1:ENSG00000137486:E15.1-E18.2|ENSG00000137486:E16.1-E18.2	False	exclusion	clu_12688	NewClu_3163	ENSG00000137486:E16.1	cassette-exon	chr11:74983939-74980003|chr11:74982745-74980003	(~)alt+C+terminus, (~)AA:410(AAC34123.1)+>410(AAA35558.1)|(+)Arrestin+IPR000698, (+)Arrestin+like_N+IPR011021, (+)Arrestin_C+like+IPR011022, (+)Ig_E+set+IPR014756, (+)MOD_RES+Phosphoserine; by GRK5, (+)REGION+Interaction with SRC, (-)BINDING-Inositol hexakisphosphate	0.0572490112286	0.0399899599514	0.845541892474	0.675224996095	0.617975984867
COTL1:ENSG00000103187:E1.6-E2.1|ENSG00000103187:E1.6-E3.2	True	exclusion	clu_5014	NewClu_32	ENSG00000103187:E2.1	cassette-exon	chr16:84651107-84650081|chr16:84651107-84623868	(+)retained_intron, (+)alt-N-terminus, (+)alt-C-terminus, (+)AA:17(ENST00000567786-PEP)->26(ENST00000564662-PEP)|(+)HELIX, (+)STRAND	-0.0280124831632	0.0399980959459	0.845541892474	0.0342934834762	0.0623059666393
SLC9A6:ENSG00000198689:E6.1-E7.1|ENSG00000198689:E5.1-E7.1	True	exclusion	clu_27877	NewClu_4388	ENSG00000198689:E6.1	cassette-exon	chrX:135084372-135092601|chrX:135081127-135092601		-0.070661730772	0.0400115335932	0.845541892474	0.851168113143	0.921829843915
SLC26A6:ENSG00000225697:E12.6-I12.1|ENSG00000225697:E12.6-E13.1	True	inclusion	clu_30519	NewClu_1480	ENSG00000225697:I12.1	intron-retention	chr3:48667075-48667074|chr3:48667075-48666147		0.0100594539474	0.0400168899351	0.845541892474	0.0100594539474	0.0
TBCE:ENSG00000116957:E12.1-E13.1|ENSG00000116957:E12.1-I12.1	False	inclusion	clu_8190	NewClu_4282	ENSG00000116957:E13.1	intron-retention	chr1:235599765-235599859|chr1:235599765-235599766		-0.0909797601424	0.0400190724324	0.845541892474	0.7940829924	0.885062752542
PPP1R32:ENSG00000162148:I13.1-E14.1|ENSG00000162148:E13.2-E14.1	True	inclusion	clu_18399	NewClu_92	ENSG00000162148:I13.1	intron-retention	chr11:61257972-61257973|chr11:61257418-61257973		0.0487468256972	0.0400319348365	0.845541892474	0.0698804349048	0.0211336092075
ST3GAL1:ENSG00000008513:E1.6-E4.1|ENSG00000008513:E1.6-I3.1_134574921	False	exclusion	clu_390	NewClu_3291	ENSG00000008513:E4.1	alt-C-term	chr8:134583936-134558169|chr8:134583936-134574921	(~)AA:48(ENST00000519435-PEP)->48(ENST00000518298-PEP)	0.102174111811	0.0400355639692	0.845541892474	0.66801332045	0.565839208639
PLCB3:ENSG00000149782:I29.1-E30.1|ENSG00000149782:E29.1-E30.1	True	inclusion	clu_15871	NewClu_4423	ENSG00000149782:I29.1	intron-retention	chr11:64034656-64034657|chr11:64034024-64034657		0.0433363561975	0.0400401087124	0.845541892474	0.0623390434118	0.0190026872143
C7orf60:ENSG00000164603:E4.1-I4.1_112555264|ENSG00000164603:E4.1-E5.1	True	inclusion	clu_19612	NewClu_3205	ENSG00000164603:I4.1_112555264		chr7:112555361-112555264|chr7:112555361-112535794		0.0295284787274	0.0400463346999	0.845541892474	0.0410262167619	0.0114977380345
ZNF789:ENSG00000198556:E5.1-E7.3|ENSG00000198556:E5.1-E6.1	False	inclusion	clu_27817	NewClu_2343	ENSG00000198556:E6.1	cassette-exon	chr7:99077410-99081362|chr7:99077410-99079786	(~)nonsense_mediated_decay, (~)nonsense_mediated_decay, (~)AA:55(ENSP00000401255)+>55(ENSP00000401255)	-0.0607774590452	0.0400543619986	0.845541892474	0.193132519571	0.253909978617
CREB1:ENSG00000118260:I13.1-E14.1|ENSG00000118260:E11.2-E14.1	True	inclusion	clu_8432	NewClu_86	ENSG00000118260:I13.1	intron-retention	chr2:208442228-208442229|chr2:208440178-208442229	(-)alt-N-terminus, (-)alt-C-terminus, (-)AA:130(LF205222-PEP)->140(ENSP00000401803)|(-)CROSSLNK-Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO1), (-)Leuzip_CREB-IPR001630, (-)MOD_RES-Phosphoserine; by HIPK2	0.0122295328894	0.0400545138371	0.845541892474	0.015231100381	0.00300156749153
DYRK1B:ENSG00000105204:I6.1-E7.1|ENSG00000105204:E6.3-E7.1	True	inclusion	clu_5447	NewClu_3038	ENSG00000105204:I6.1	intron-retention	chr19:40319224-40319223|chr19:40320520-40319223		0.0402756149763	0.040071725267	0.845599405438	0.0642992374	0.0240236224237
HMGN1:ENSG00000205581:E6.2-I6.1|ENSG00000205581:E4.9-E7.2	True	inclusion	clu_28837	NewClu_950	ENSG00000205581:E6.2|ENSG00000205581:I6.1	intron-retention	chr21:40719073-40719072|chr21:40720218-40717884		0.0507175945043	0.0401184837967	0.845599405438	0.177737069619	0.127019475115
RRP7B:ENSG00000182841:E6.1-ENSG00000189306:E8.1|ENSG00000182841:E6.1-E7.1	False	inclusion	clu_24708	NewClu_3688	ENSG00000182841:ENSG00000189306:E8.1	trans-splicing	chr22:42971937-42909001|chr22:42971937-42970824		-0.0653234895722	0.0401243423777	0.845599405438	0.180011246952	0.245334736525
COG4:ENSG00000103051:E4.2-E6.1|ENSG00000103051:E4.2-E5.1	False	inclusion	clu_4985	NewClu_7	ENSG00000103051:E5.1	cassette-exon	chr16:70551529-70548412|chr16:70551529-70549943	(-)nonsense_mediated_decay, (-)alt+N+terminus, (-)alt+C+terminus, (-)AA:130(ENSP00000456653)+>158(ENSP00000461912)|(-)REGION+Interacts with STX5, (+)REGION-Interacts with SCFD1	-0.1041734515	0.0401295338406	0.845599405438	0.73157169225	0.83574514375
CHPF2:ENSG00000033100:E4.1-I4.1|ENSG00000033100:E3.3-E6.1	True	inclusion	clu_875	NewClu_3182	ENSG00000033100:E4.1|ENSG00000033100:I4.1	intron-retention	chr7:150933676-150933677|chr7:150932698-150934460		0.0842211207307	0.0401311983794	0.845599405438	0.266917767714	0.182696646984
METTL17:ENSG00000165792:E6.2-E7.1|ENSG00000165792:E6.2-I6.1	False	inclusion	clu_20091	NewClu_1186	ENSG00000165792:E7.1	intron-retention	chr14:21462222-21462702|chr14:21462222-21462223	(-)alt-C-terminus, (-)AA:140(ENSP00000451478)->174(ENSP00000451049)|(-)Ribosomal_Rsm22_bac-type-IPR015324	-0.0570136363841	0.0401498213502	0.845599405438	0.869806831714	0.926820468098
SMC5:ENSG00000198887:E13.1-I13.1|ENSG00000198887:E13.1-E14.1	True	inclusion	clu_28083	NewClu_512	ENSG00000198887:I13.1	intron-retention	chr9:72930494-72930495|chr9:72930494-72933430		0.0239690951529	0.0401526003253	0.845599405438	0.0277222048	0.00375310964706
ITFG1:ENSG00000129636:E6.1-E8.1|ENSG00000129636:E6.1-E7.1	False	exclusion	clu_10548	NewClu_184	ENSG00000129636:E7.1	alt-C-term	chr16:47485307-47462809|chr16:47485307-47484364	(-)retained_intron, (-)alt-N-terminus, (-)alt-C-terminus, (-)AA:111(ENST00000569551-PEP)->113(ENSP00000459192)	0.0699110328907	0.0401570294462	0.845599405438	0.787759948333	0.717848915443
PREX1:ENSG00000124126:E38.1-E39.1|ENSG00000124126:E38.1-E40.2	True	exclusion	clu_9438	NewClu_1237	ENSG00000124126:E39.1	cassette-exon	chr20:47244399-47244153|chr20:47244399-47242465		-0.048994678306	0.0401630283727	0.845599405438	0.817693624333	0.866688302639
ARPC4-TTLL3:ENSG00000250151:E17.2-I14.1|ENSG00000250151:E14.1-E15.1	True	inclusion	clu_34921	NewClu_4175	ENSG00000250151:E17.2|ENSG00000250151:I14.1	intron-retention	chr3:9876187-9876188|chr3:9871079-9876365		0.064883554427	0.0401656515314	0.845599405438	0.179793938476	0.114910384049
ZNF195:ENSG00000005801:E9.4-I9.1|ENSG00000005801:E6.4-E13.1	True	inclusion	clu_170	NewClu_868	ENSG00000005801:E9.4|ENSG00000005801:I9.1	intron-retention	chr11:3387921-3387920|chr11:3392205-3383119		0.0313064804357	0.0401667761149	0.845599405438	0.0528630379524	0.0215565575167
PELP1:ENSG00000141456:E7.2-I7.1|ENSG00000141456:E7.2-E8.1	True	inclusion	clu_13962	NewClu_849	ENSG00000141456:I7.1	intron-retention	chr17:4580048-4580047|chr17:4580048-4579802	(-)retained_intron, (-)alt-N-terminus, (-)alt-C-terminus, (-)AA:492(LF209166-PEP)->683(ENST00000573523-PEP)|(-)COMPBIAS-Glu-rich, (-)COMPBIAS-Pro-rich, (-)MOD_RES-Phosphoserine, (-)MOD_RES-Phosphothreonine, (-)MOTIF-LXXLL motif 10, (-)MOTIF-LXXLL motif 11, (-)MOTIF-LXXLL motif 9, (-)Uncharacterised_NUC202-IPR012980	0.065734532147	0.0401678168839	0.845599405438	0.134776077526	0.0690415453793
ARHGAP9:ENSG00000123329:E12.3-I12.1|ENSG00000123329:E12.3-E13.2	True	inclusion	clu_9324	NewClu_3735	ENSG00000123329:I12.1	intron-retention	chr12:57869074-57869073|chr12:57869074-57868756		0.0520642092006	0.040173429734	0.845599405438	0.178955423381	0.12689121418
NCOA2:ENSG00000140396:E2.1-E5.1|ENSG00000140396:E1.1-E5.1	True	inclusion	clu_13665	NewClu_2906	ENSG00000140396:E2.1	altPromoter	chr8:71315433-71209035|chr8:71315935-71209035	(-)alt-C-terminus, (-)AA:370(AAH92442.1)->608(AK308426-PEP)|(-)MOD_RES-Phosphoserine, (-)PAS-IPR000014, (+)DOMAIN-PAS, (+)PAS-IPR000014, (+)PAS_fold-IPR013767, (+)bHLH_dom-IPR011598	0.0685605268707	0.0401738023905	0.845599405438	0.19902049575	0.130459968879
ARFGAP3:ENSG00000242247:E5.3-E6.1|ENSG00000242247:E4.1-E6.1	True	exclusion	clu_33876	NewClu_2509	ENSG00000242247:E5.3	cassette-exon	chr22:43231368-43230331|chr22:43236950-43230331	(-)alt-N-terminus, (-)alt-C-terminus, (-)AA:257(AK307967-PEP)->262(BAA92076.1)|(+)ArfGAP-IPR001164, (+)COILED, (+)HELIX, (+)MOD_RES-Phosphoserine, (+)STRAND, (+)TURN, (+)ZN_FING-C4-type, (-)MOD_RES-Phosphoserine	-0.0205955813724	0.0401742757612	0.845599405438	0.956496478857	0.97709206023
DPM2:ENSG00000136908:E1.6-E2.1|ENSG00000136908:I1.1-E2.1	False	inclusion	clu_12498	NewClu_728	ENSG00000136908:E1.6	intron-retention	chr9:130699713-130698934|chr9:130698935-130698934	(+)retained_intron, (+)alt-N-terminus, (+)alt-C-terminus, (+)AA:58(BC048256-PEP)->68(ENST00000495270-PEP)|(+)TRANSMEM-Helical;	-0.103690351775	0.0401791284506	0.845599405438	0.509030250429	0.612720602203
ACBD5:ENSG00000107897:E5.1-E6.1|ENSG00000107897:E5.1-E8.1	True	exclusion	clu_6114	NewClu_3023	ENSG00000107897:E6.1	cassette-exon	chr10:27512267-27512168|chr10:27512267-27508786	(+)alt-C-terminus, (+)AA:313(BC025309-PEP)->314(BC011364-PEP)|(+)COMPBIAS-Poly-Arg	-0.0931941613369	0.0401824203461	0.845599405438	0.233185392286	0.326379553623
DNAJB6:ENSG00000105993:I10.1-E11.1|ENSG00000105993:E9.2-E12.1	True	inclusion	clu_5714	NewClu_2410	ENSG00000105993:I10.1|ENSG00000105993:E11.1	intron-retention	chr7:157161824-157161825|chr7:157160177-157162054		0.119687540865	0.0401882770228	0.845599405438	0.689171648571	0.569484107707
SH3BP1:ENSG00000100092:E3.2-E4.1|ENSG00000100092:E2.5-E4.1	True	exclusion	clu_4051	NewClu_1276	ENSG00000100092:E3.2	cassette-exon	chr22:38037175-38037381|chr22:38035853-38037381	(-)alt-N-terminus, (-)alt-C-terminus, (-)AA:605(BAC86732.1)->701(BAG72770.1)|(+)BINDING-Substrate, (+)HAD-like_dom-IPR023214, (+)HELIX, (+)METAL-Magnesium, (+)STRAND, (+)TURN, (-)BAR_dom-IPR004148, (-)DOMAIN-BAR, (-)MOD_RES-Phosphoserine, (-)MOTIF-SH3-binding	-0.0483141771553	0.0401935362171	0.845599405438	0.846771333238	0.895085510393
RAB8B:ENSG00000166128:E10.1-E11.1|ENSG00000166128:I10.1-E11.1	False	inclusion	clu_20219	NewClu_101	ENSG00000166128:E10.1	intron-retention	chr15:63554941-63555726|chr15:63555725-63555726	(-)alt-coding, (-)AA:190(ENSP00000405463)->207(ENSP00000312734)|(+)Ran_GTPase-IPR002041, (+)Small_GTPase-IPR001806, (+)Small_GTPase_ARF-IPR024156, (+)Small_GTPase_Rab_type-IPR003579, (+)Small_GTPase_Ras-IPR020849, (+)Small_GTPase_Rho-IPR003578, (-)P-loop_NTPase-IPR027417, (-)Ran_GTPase-IPR002041, (-)Small_GTP-bd_dom-IPR005225, (-)Small_GTPase-IPR001806, (-)Small_GTPase_ARF-IPR024156, (-)Small_GTPase_ARF/SAR-IPR006689, (-)Small_GTPase_Rab_type-IPR003579, (-)Small_GTPase_Ras-IPR020849, (-)Small_GTPase_Rho-IPR003578	-0.0479383018672	0.0402050714035	0.845691149507	0.872277134238	0.920215436105
CCT6A:ENSG00000146731:E13.2-E14.2|ENSG00000146731:I13.1-E14.1	False	inclusion	clu_15256	NewClu_3432	ENSG00000146731:E13.2|ENSG00000146731:E14.2	intron-retention	chr7:56129542-56130376|chr7:56130311-56130312	(~)alt+N+terminus, (~)alt+C+terminus, (~)AA:55(BAB61033.1)+>55(LF206968+PEP)	-0.0671608102365	0.0402126457035	0.845699560676	0.784505188714	0.851665998951
SETD5:ENSG00000168137:E12.5-E13.1|ENSG00000168137:E12.5-E14.1	True	exclusion	clu_21043	NewClu_3746	ENSG00000168137:E13.1	cassette-exon	chr3:9476169-9476274|chr3:9476169-9476508	(+)nonsense_mediated_decay, (+)alt-N-terminus, (+)alt-C-terminus, (+)AA:22(ENST00000490791-PEP)->52(ENSP00000397076)	-0.0933492504213	0.0402281534857	0.845711350878	0.234825193714	0.328174444136
STRA13:ENSG00000169689:E3.1-E3.3|ENSG00000169689:E3.1-E3.6	True	inclusion	clu_21509	NewClu_1591	ENSG00000169689:E3.3	alt-3'	chr17:79977734-79977570|chr17:79977734-79977257		0.0787125093667	0.0402345064741	0.845711350878	0.5734887471	0.494776237733
PAPD7:ENSG00000112941:E7.2_6746198-E7.3|ENSG00000112941:E5.1-E7.3	True	exclusion	clu_7223	NewClu_1146	ENSG00000112941:E7.2_6746198	cassette-exon	chr5:6746198-6746327|chr5:6742710-6746327		-0.12565055519	0.0402441688246	0.845711350878	0.28097237545	0.40662293064
FYCO1:ENSG00000163820:E15.1-I15.1|ENSG00000163820:E14.1-E16.1	True	inclusion	clu_19187	NewClu_1420	ENSG00000163820:E15.1|ENSG00000163820:I15.1	intron-retention	chr3:45979688-45979687|chr3:45996741-45978035		0.0214926289818	0.0402552144479	0.845711350878	0.0233108108	0.00181818181818
WRB:ENSG00000182093:E1.5-E4.1|ENSG00000182093:E3.2-E4.1	False	exclusion	clu_24492	NewClu_2861	ENSG00000182093:E3.2	altPromoter	chr21:40752412-40762624|chr21:40759781-40762624	(~)retained_intron, (~)AA:69(ENST00000471468+PEP)+>69(ENST00000466787+PEP)	0.0695443547041	0.0402553060666	0.845711350878	0.790410600524	0.72086624582
ERG:ENSG00000157554:E5.5-I5.1|ENSG00000157554:E5.5-E9.2	True	inclusion	clu_17470	NewClu_4245	ENSG00000157554:I5.1	intron-retention	chr21:39870287-39870286|chr21:39870287-39817544		0.019192012774	0.0402614179585	0.845711350878	0.0212550964286	0.00206308365455
TRUB2:ENSG00000167112:E1.2-E3.1|ENSG00000167112:E2.1-I2.1	False	inclusion	clu_20623	NewClu_2361	ENSG00000167112:E1.2|ENSG00000167112:E3.1	intron-retention	chr9:131084579-131084009|chr9:131084135-131084134	(-)alt-N-terminus, (-)AA:275(ENSP00000438084)->331(ENSP00000361982)|(-)PsdUridine_synth_cat_dom-IPR020103	-0.112320939626	0.0402634279896	0.845711350878	0.798063401882	0.910384341509
KIF23:ENSG00000137807:E18.1-E20.3|ENSG00000137807:E19.1-E20.3	False	inclusion	clu_12794	NewClu_3155	ENSG00000137807:E19.1	cassette-exon	chr15:69732826-69737129|chr15:69733418-69737129	(+)alt-C-terminus, (+)AA:673(BAG64812.1)->693(AK308361-PEP)|(-)COILED, (-)Kinesin_motor_dom+IPR001752, (-)MOD_RES+Phosphoserine, (-)P+loop_NTPase+IPR027417, (-)STRAND, (+)MOD_RES-Phosphothreonine	-0.100632768386	0.0402774925445	0.845713138238	0.151178162048	0.251810930434
GBP5:ENSG00000154451:I1.2-I3.1|ENSG00000154451:I1.2-E4.1	True	inclusion	clu_16855	NewClu_1843	ENSG00000154451:I3.1	intron-retention	chr1:89735049-89735048|chr1:89735049-89734539		0.0566327971753	0.0402853997781	0.845713138238	0.0914987122353	0.03486591506
HYI:ENSG00000178922:I4.1-E5.1|ENSG00000178922:E3.6-E5.1	True	inclusion	clu_23923	NewClu_1819	ENSG00000178922:I4.1	intron-retention	chr1:43917991-43917990|chr1:43919057-43917990	(+)retained_intron, (+)alt-N-terminus, (+)AA:174(AAG59853.1)->180(ENST00000372427-PEP)|(-)Xyl_isomerase-like_TIM-brl-IPR013022	0.0938633049905	0.0402857094516	0.845713138238	0.380633872524	0.286770567533
TRIO:ENSG00000038382:I54.1_14489926-E56.2|ENSG00000038382:E54.3-E56.2	True	exclusion	clu_984	NewClu_1072	ENSG00000038382:I54.1_14489926		chr5:14489926-14492676|chr5:14488369-14492676		-0.0689603873702	0.0403006405031	0.845713138238	0.0820195805789	0.150979967949
MED24:ENSG00000008838:E9.1-E10.6|ENSG00000008838:E8.10-E10.6	True	exclusion	clu_397	NewClu_2302	ENSG00000008838:E9.1	cassette-exon	chr17:38191169-38189709|chr17:38191370-38189709	(+)alt-N-terminus, (+)AA:1008(ENSP00000440100)->1014(ENSP00000377684)|(+)Mediator_Med24_N-IPR021429, (-)Mediator_Med24_N-IPR021429	-0.0500710134048	0.0403043226327	0.845713138238	0.0797097514286	0.129780764833
SNX19:ENSG00000120451:E3.1-E4.3|ENSG00000120451:I3.1-E4.1	False	inclusion	clu_8863	NewClu_4387	ENSG00000120451:E3.1|ENSG00000120451:E4.3	intron-retention	chr11:130781528-130780265|chr11:130780269-130780268	(~)AA:232(ENSP00000437982)->232(ENST00000533318-PEP)	-0.099268649457	0.0403234241944	0.845713138238	0.687395219524	0.786663868981
DDX19B:ENSG00000260537:I7.1-I7.1|ENSG00000260537:E7.1-E8.1	True	inclusion	clu_37305	NewClu_2121	ENSG00000260537:I7.1|ENSG00000260537:I7.1	intron-retention	chr16:70398033-70398034|chr16:70359591-70399988		0.0204249678976	0.0403313104978	0.845713138238	0.032108716381	0.0116837484833
PTPN9:ENSG00000169410:E2.1-E3.1|ENSG00000169410:E2.1_75819510-E3.1	True	inclusion	clu_21428	NewClu_2027	ENSG00000169410:E2.1	alt-5'	chr15:75819459-75816639|chr15:75819510-75816639		0.0428329451272	0.0403336604025	0.845713138238	0.966578298619	0.923745353492
ATP1B3:ENSG00000069849:E8.2-E12.2|ENSG00000069849:E11.1-I11.1	False	inclusion	clu_2051	NewClu_814	ENSG00000069849:E8.2|ENSG00000069849:E12.2	intron-retention	chr3:141634862-141640819|chr3:141640490-141640491	(+)nonsense_mediated_decay, (+)nonsense_mediated_decay, (+)alt-N-terminus, (+)AA:43(ENSP00000418952)->44(ENSP00000418280)|(+)TOPO_DOM-Cytoplasmic	-0.0837197476916	0.0403511682957	0.845713138238	0.748216530095	0.831936277787
